STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,LABOUR_FORCE_STATUS,Labour force status,JOB_COVERAGE,Job coverage,WORKER_STATUS,Worker status,WORK_TIME_ARNGMNT,Working time arrangement,METHODOLOGY,Methodology,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,NOR,Norway,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1991,,82.11009174,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,PRT,Portugal,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1991,,75.58083903,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,ESP,Spain,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1991,,79.78953209,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1991,,80.39338121,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,CHE,Switzerland,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1991,,80.80154677,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,TUR,Türkiye,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1991,,71.94591985,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,GBR,United Kingdom,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1991,,87.7216589,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,G7,G7,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1991,,76.3109838,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU27,European Union (27 countries),EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1991,,80.11089662,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU19OECD,European Union (19 countries) in OECD,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1991,,80.38320351,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1991,,80.11089662,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,OECD,OECD,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1991,,75.70572236,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,BEL,Belgium,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1989,,81.23414849,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,CAN,Canada,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1989,,71.60155748,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,DNK,Denmark,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1989,,75.77068758,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,FIN,Finland,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1989,,66.66666667,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,FRA,France,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1989,,77.90916674,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,DEU,Germany,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1989,,90.77697491,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,GRC,Greece,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1989,,62.94463347,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,IRL,Ireland,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1989,,71.7453616,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,ITA,Italy,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1989,,72.2483128,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,KOR,Korea,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1989,,57.1502334,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,LUX,Luxembourg,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1989,,87.06547108,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,NLD,Netherlands,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1989,,71.46687474,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,NZL,New Zealand,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1989,,79.56829168,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,NOR,Norway,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1989,,83.87096774,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,PRT,Portugal,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1989,,76.64548326,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,ESP,Spain,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1989,,79.23559429,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1989,,81.91536748,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,TUR,Türkiye,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1989,,65.85365854,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,GBR,United Kingdom,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1989,,88.93107878,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,G7,G7,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1989,,76.6679913,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU27,European Union (27 countries),EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1989,,79.2733323,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU19OECD,European Union (19 countries) in OECD,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1989,,79.26234427,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1989,,79.2733323,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,OECD,OECD,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1989,,75.58336735,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,BEL,Belgium,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1990,,79.94690705,,A,Normal value,0,Units,1,One
