country,year,wage_gap,education_gap,employment_gap,native_gap,immigrant_gap,gdp_pc,part_time_gap
Austria,2015,21.76276734,2.826449,8.692709999999991,7.428565979999988,15.865043639999996,129.047126,-61.652
Austria,2016,19.83322424,1.569942000000001,8.697845999999998,7.280136110000001,15.015945439999996,128.512772,-59.7
Austria,2017,19.6190795,1.0448129999999978,9.041740999999988,7.518081659999993,14.869377139999996,127.863894,-59.708
Austria,2018,19.21299348,1.887406000000002,9.637642,7.699996940000005,15.900001520000004,128.159638,-61.49199999999999
Austria,2019,18.39321854,0.8334699999999984,9.271156999999988,8.260093690000005,13.32148742999999,128.396248,-62.554
Austria,2020,16.9025604,0.384762000000002,8.714264,8.007087709999993,13.77830505,125.229505,-61.324000000000005
Austria,2021,16.81950144,-0.1257050000000035,8.471710000000002,7.162216190000009,15.706909180000013,123.608337,-60.608
Austria,2022,16.58532495,0.3295749999999984,8.15420499999999,6.772277839999987,14.429229739999997,125.508618,-59.99199999999999
Austria,2023,16.16614083,-0.6310653699999946,7.9628372200000115,6.490005499999995,14.064544679999996,122.162446,-56.52799999999999
Belgium,2010,10.02514142,-3.986267999999996,12.572891000000006,10.17235565,19.500698090000007,128.3651,-62.756
Belgium,2011,8.072437078,-4.401412999999998,12.107893999999996,9.35429001,20.46752549,127.267187,-61.99799999999999
Belgium,2012,7.259036145,-5.203994000000002,11.354392999999988,9.311786649999997,19.81270598999999,125.782045,-61.97999999999999
