country,year,wage_gap,education_gap,employment_gap,native_gap,immigrant_gap,overall_gap,gdp_pc,part_time_gap
Costa Rica,2023,4.106446023,-3.3187713599999995,33.22162629,24.75737772,32.78486015,28.771118935000004,48.909279,-27.946
Czechia,2010,21.2487647,0.9868469999999974,19.351261000000008,16.960052490000002,21.73923111000001,19.3496418,90.231558,-47.330000000000005
Czechia,2011,22.67867912,0.3522560000000005,18.641189,16.36976242,25.23233032,20.801046369999995,90.667662,-53.94800000000001
Czechia,2012,22.08637828,-0.5276999999999994,18.228591999999992,15.724689490000005,24.275112150000005,19.999900820000008,89.19231,-47.370000000000005
Czechia,2013,21.694343,-1.005704999999999,17.62608300000001,15.212699889999996,22.24594879,18.72932433999999,88.221266,-49.25
Czechia,2014,21.93062145,-1.6946510000000004,17.55488600000001,15.348808289999994,23.90815735000001,19.628482819999988,88.79476,-48.74600000000001
Czechia,2015,21.87925556,-2.4751340000000006,16.714493000000004,14.628921509999998,22.54490661,18.58691406,91.356072,-47.762
Czechia,2016,21.06970217,-2.1527579999999986,15.835433999999992,14.339416509999992,20.36112976,17.35027313499998,92.505261,-51.21600000000001
Czechia,2017,20.72143003,-3.0670280000000005,15.759741999999989,14.050239560000009,18.255760190000004,16.152999875000006,95.18212,-53.55799999999999
Czechia,2018,19.94433636,-3.6825600000000014,15.319252000000006,13.5,17.30000305,15.400001524999992,96.066895,-51.862
Czechia,2019,18.79644324,-3.725158999999998,15.099647000000004,13.540374749999998,16.281715390000002,14.91104507,98.249478,-46.718
Czechia,2020,16.4840446,-4.863775,14.982627999999991,14.0,17.099998479999996,15.549999240000004,97.73732,-48.268
Czechia,2021,15.21068859,-5.857953999999999,15.104423999999996,13.43434142999999,19.696128850000008,16.56523514,96.033575,-46.25999999999999
